userWallet,credit_score,first_txn,last_txn,total_txns,unique_actions,unique_protocols,unique_networks,activity_span_days,cluster
0x005e105ad9c1a60512e6bb98fdaa1183bd341f18,500.0,1622915695,1622915695,1,1,1,1,1,2
0x005e5cac6eb7637edf689403e01b86bda451ef61,904.0,1618492564,1622128366,31,4,1,1,43,0
0x005eba6d8c2af1e7058d7c22e23999188fd15339,501.0,1626181249,1627100409,2,1,1,1,11,2
0x005ec23381d0b33407fcdedd2df7facd769304cd,500.0,1622277995,1622277995,1,1,1,1,1,2
0x005f16f017aa933bb41965b52848ceb8ee48b171,547.0,1617214438,1630502102,767,4,1,1,154,0
0x005f4ed154aec7b147190c97d3f2535fc8360b12,501.0,1623182201,1624097817,20,4,1,1,11,0
0x005f73c6a7233e4e6bdb5041d021fa36b6716b2f,500.0,1626447658,1626447658,1,1,1,1,1,2
0x005fe33f474dd52d8308b470c2503fd6ffabe31a,500.0,1622349563,1622349563,1,1,1,1,1,2
0x005fe34dfd8c3b7994d608a374cedcc44b73e0bd,300.0,1630492709,1630493227,2,2,1,1,1,1
0x006002bafd83794a35b3d63fb00bfce00f4557ed,500.0,1626283604,1626283604,1,1,1,1,1,2
0x0060f329ae466559db2e692b24252a5163bf16c3,500.0,1626301589,1626301589,1,1,1,1,1,2
0x006106679868ffbeb8bef8788be4d59571a13053,500.0,1627015978,1627015978,1,1,1,1,1,2
0x00626b79d2972dfd10463e1871f8edcf8aae5bb3,900.0,1624642918,1625140123,6,4,1,1,6,0
0x0062cb1c249a8579e155794dc86960e4f88af402,902.0,1623447721,1625650865,12,4,1,1,26,0
0x006366325c813728f871c16a7703b818ee1ac6f1,503.0,1627655841,1630424048,8,1,1,1,33,1
0x0063d9477fd76b7c9732917b3b884d918607a804,300.0,1623748567,1623928003,8,2,1,1,3,2
0x00645acbda7635b02a8b517d49ef6cbd028962e3,500.0,1627110281,1627110281,1,1,1,1,1,2
0x00645dd21310882cc32399abcb54e0a05b3b5d1d,513.0,1621180697,1630575015,28,4,1,1,109,0
0x0064f7e15fdf96a5225d4cc07b38eef45c8bdc46,719.0,1629387616,1630418668,49,4,1,1,12,1
0x006501f106d155981aac18b4d31a6e14d1e55fae,300.0,1622861738,1622862138,4,2,1,1,1,2
0x00651f6724f748af9315f720d67ef9ecc3139bdf,500.0,1622280353,1622280353,1,1,1,1,1,2
0x0065245cb87fda9fc42e7ca9962a13da9a52345d,500.0,1621824421,1621824421,1,1,1,1,1,2
0x006551b8f041761e2e47bb4792b21e67786b3452,300.0,1628306972,1628307044,2,2,1,1,1,1
0x0065fb0daffbc3025516415183fa808b2b40b3fb,500.0,1626594112,1627214994,2,1,1,1,8,2
0x0066023b24edd70b7def47effbf2fd7617f9c66b,500.0,1627989101,1628433246,5,1,1,1,6,1
0x0066245819d5d387ac2209620741e721ccada64d,500.0,1622290485,1622290485,1,1,1,1,1,2
0x00668293095ef3ba3a62d566e2ac83fb81aec94f,508.0,1623033244,1630444455,28,4,1,1,86,0
0x00668bd79ede077b99bbe1c4db59418bc333d4cf,500.0,1619724177,1619724177,1,1,1,1,1,2
0x0066a75495069b7d760177aa2607a140b13aa520,501.0,1620126665,1621345727,4,2,1,1,15,2
0x0067243a8b83385457c53923a6cd0bc019b090e8,500.0,1626709915,1626709915,1,1,1,1,1,2
0x00677d8b6fda25b199539633a8cd07074c855cb7,902.0,1622691994,1624421635,34,4,1,1,21,0
0x0067eec7ad35e72613d760e917890d1b7e876e4e,500.0,1626655846,1626656512,2,1,1,1,1,2
0x006850972a3144f2bcb0d37fbd7f84b26765d458,500.0,1629749497,1629749497,1,1,1,1,1,1
0x00694ba9219891081e07b31ebaf19abfd97e1acb,303.0,1627389558,1630147783,14,3,1,1,32,1
0x00695c7fcd8ee1517adb85c24547fc792613a5c5,500.0,1626373168,1626992259,2,1,1,1,8,2
0x0069d013b71c2d000fca70549d894e49b8e4e031,500.0,1620032912,1620032912,1,1,1,1,1,2
0x006a310554681273826624361a3177cd9f3aad1d,500.0,1626176946,1626784909,2,1,1,1,8,2
0x006acbf79f7c4580fa01ffa48085d832592f1b63,906.0,1623005266,1628324326,18,4,1,1,62,0
0x006b64b48437695a2c0b470e22de9b8d3b866f52,500.0,1627026422,1627026422,1,1,1,1,1,2
0x006b855e1ce71d0163e41c17fac02fcdedf0ef21,501.0,1622373769,1627003389,8,2,1,1,54,2
0x006bcd94f74784887705d74884308172343855ee,500.0,1627042933,1627042933,1,1,1,1,1,2
0x006d0cf97d1aef07271dcce6d0bd60e8d98966ec,300.0,1620798164,1620798164,2,2,1,1,1,2
0x006d0f31a00e1f9c017ab039e9d0ba699433a28c,212.0,1619201216,1629818657,24,3,1,1,123,0
0x006d1df30df75bfa607f41b3a4d67d4be51fe910,901.0,1622146503,1623337682,13,4,1,1,14,0
0x006dfe647e57d2cdaf47000731659c1f92ece423,500.0,1627039383,1627039383,1,1,1,1,1,2
0x006f030ecb2daa44fc1dede06a94e749bf3918cf,504.0,1619713603,1623422433,5,1,1,1,43,2
0x006f1973f3a2911fc15569d7787f51fb114db606,502.0,1620571654,1622489362,72,1,1,1,23,2
0x006f26845ed58e4503a0dd61c69708e3cc028cc5,302.0,1620586147,1622519970,10,2,1,1,23,2
0x006f74448baead5563915255c8fbc12fd7f6a5df,782.0,1620668004,1630590313,298,4,1,1,115,0
0x006fda5407be210b6d8d653b04859a748e84e64a,500.0,1626696304,1626696304,1,1,1,1,1,2
0x00702c8e7a704dbb88efdf09e532447530ab6d0a,501.0,1628770438,1630145025,7,1,1,1,16,1
0x00705d931184135830185bb284fb8ed277693d0d,500.0,1627156497,1627200309,2,1,1,1,1,2
0x007078c8001b515b14000cc78306072a5dfd55b3,902.0,1623064491,1625554742,30,4,1,1,29,0
0x00707aa2eeff1ddb8b22bd1539f92818c9cb8a85,907.0,1619692307,1626087602,39,4,1,1,75,0
0x0070bc9033adf1e49517f98304f41f778d370208,901.0,1619511261,1626720225,43,5,1,1,84,0
0x0072b1fa7a78e6e2df568563fb551ad2fb8c01bc,300.0,1621131930,1621131930,2,2,1,1,1,2
0x0072b9af9a7dc5a42091f01d3d22bcf298d398fd,808.0,1621894746,1629235985,54,4,1,1,85,0
0x0073245e2bf4f38400634d4ba7527bbd34bfc6ba,795.0,1623877032,1628526351,10,4,1,1,54,0
0x0073894fff63595d6cca3802aad6b9ecf5491ca6,500.0,1621082935,1621082959,2,2,1,1,1,2
0x0073943c869d55da3b7c8ab40ee3c2a68b65fb33,902.0,1627577950,1629485825,63,4,1,1,23,0
0x00752654dcd85f8e42e207ccf48212388fd7173d,500.0,1627050943,1627050943,1,1,1,1,1,2
0x00752fceceba64c2f5a18f3ad5f3fd8938b96a4f,500.0,1626113481,1626114021,2,1,1,1,1,2
0x0076b2f8ead986bb6de67735313891c0876f4388,300.0,1620534198,1620534198,2,2,1,1,1,2
0x0076bc177845e513018cda51be5e5f80f44aeb50,500.0,1626141702,1626767220,2,1,1,1,8,2
0x0076fcc7d245f6c7aaf07238adfb48adc62bdd55,904.0,1623079589,1626661715,21,4,1,1,42,0
0x00778698bbc902543b596af6e7c0aa13b614162d,861.0,1623350052,1629964571,48,4,1,1,77,0
0x007821abbcc2da83df7fdf57520741d6ea1042f2,500.0,1626941765,1626941765,1,1,1,1,1,2
0x007849ce924f0a3ed1baccbff2742a3d1cdc7ac0,200.0,1629649246,1630356804,4,3,1,1,9,1
0x0078c86e12186e2de1ff6fef5f1ada2bffde4ea5,801.0,1619543904,1620665669,11,4,1,1,13,0
0x0078dc11a5b751eb0e94d6c97cae29acf6e8579d,901.0,1628870485,1630228753,10,4,1,1,16,0
0x0079228fa4e08e800883021b18ff0bc7937b3aef,500.0,1626243090,1626857825,2,1,1,1,8,2
0x00795ff7870798a332a99c3969406286259dce8f,408.0,1623027906,1629777572,17,3,1,1,79,0
0x0079bf6868cb1b7cf4a451311fd70c348f3ed38b,500.0,1626672197,1626672197,1,1,1,1,1,2
0x0079e0ce802e67adba53ac0e7927f45f6304ae6f,300.0,1630492649,1630493197,2,2,1,1,1,1
0x007b003c4d0145b512286494d5ae123aeef29d9e,511.0,1619669379,1629748755,23,2,1,1,117,0
0x007b212ac048a425d2019d14e7be4aeae3faf8e9,500.0,1628863477,1628863607,2,2,1,1,1,1
0x007c426ab1b726e3be68b37ac0ffa8aed94447bc,500.0,1622339969,1622339969,1,1,1,1,1,2
0x007c4bb067d9b6afeb4c13415477d396123c4aa3,867.0,1618387961,1628963304,262,4,1,1,123,0
0x007ce1895ca7a000e37a524399920ad7dae41f43,501.0,1626174002,1627139245,3,1,1,1,12,2
0x007d418f61454569a051b5a9d11112996a986bb1,500.0,1627055333,1627055333,1,1,1,1,1,2
0x007d42732fee6a2a8de421a06dcc02daf93e2b2f,901.0,1629565593,1630514596,8,4,1,1,11,1
0x007dc697bbc1bdfb0988db00ebb3d17d52fdda3d,837.0,1622016626,1624176483,196,4,1,1,25,0
0x007de57773b6eb4ebbf6a740dfde1efdd5629630,308.0,1619104164,1626675877,12,3,1,1,88,0
0x007e4e679e14f17d62607418f546e2d97d9e5a61,900.0,1622952830,1623122120,6,4,1,1,2,0
0x007e8e7ccdfc45f0a6319a3aa938203126f1d646,900.0,1620750100,1620750198,4,4,1,1,1,0
0x007edad4e994b9dc1a1229eb6d4c852d08c6ed33,500.0,1626482689,1626482689,1,1,1,1,1,2
0x007f0596cce8ff85fb8091e410aeb5cad529ba4d,500.0,1621411091,1621411091,1,1,1,1,1,2
0x007f3da6715efd4b6994b7348b644b64b695d3b1,900.0,1619463040,1620074528,137,4,1,1,8,0
0x007f4172d3dcd318d7bd0eec9325ad5e4c2bcc8d,905.0,1622397095,1627417834,5,4,1,1,59,0
0x00800d9019001aff6e1eba3312e35e9b22d3f058,802.0,1620969828,1630541683,122,5,1,1,111,0
0x0080568c64209a91110f1333057f5e34a0e5b62e,500.0,1626668299,1626668299,1,1,1,1,1,2
0x0080a01a45d5e023435dc82970ec2681a5ae050e,310.0,1620039307,1629109421,49,3,1,1,105,0
0x0080bdce06d56ce3911ad7f73e4c3bbd577e267b,902.0,1622471806,1624409814,11,4,1,1,23,0
0x008160cbce03ce9c914d9734c821fe96899185bc,500.0,1624013478,1624013580,2,2,1,1,1,2
0x00817ccd987f38563a46027758376123c870d263,500.0,1623163559,1623163559,1,1,1,1,1,2
0x008183a11eacc113e85007bd14bfbd6da3f687f9,909.0,1622142135,1630386960,63,4,1,1,96,0
0x0081b2ec2af3f22528d6581e6554aaba5141e985,800.0,1620699028,1621213273,17,4,1,1,6,0
0x0082a12e195b8f31660830132e72716225382075,797.0,1622000453,1624328909,47,4,1,1,27,0
0x0082c6c4decefca6626b5e66929fb2ceca7c994f,500.0,1622424415,1622424415,1,1,1,1,1,2
0x0083e235216ffe303c9db58e2eca7d69f99afd2d,500.0,1625253127,1625763015,2,1,1,1,6,2
0x008426fc298852d92a4a2b3607aa384a51c4b65a,900.0,1620964286,1620964326,4,4,1,1,1,0
0x008450344d3518a45a2d4fd0425eea6a5c08033d,488.0,1622713823,1623979527,92,4,1,1,15,0
0x00847f96c75f1fd63f6d625a3342ba0123b20200,502.0,1620571680,1622489626,70,1,1,1,23,2
0x0084ac988560b4724413941a0a89f7ea57da4fe5,500.0,1622685358,1627084745,3,2,1,1,51,2
0x00850f22f6d422d8987f796a9f23fd9e45bda47e,500.0,1626547133,1627152213,2,1,1,1,8,2
0x00861fefcfef0a542b0a6c90ce1ee575e257a6c7,909.0,1620774714,1629303591,66,4,1,1,99,0
0x00868d173cf4463514ce9cc871f06edb1f3b16c4,500.0,1626104013,1626129959,4,1,1,1,1,2
0x0086bf55d1e7225d1faf4f17ccd48983b0146cc6,500.0,1619794702,1620550607,22,4,1,1,9,0
0x0087899a5bf67ca95147d3ad6b76907288972055,500.0,1622275145,1622275145,1,1,1,1,1,2
0x0088092651027c8566be1011c29f3a71eebe5efe,500.0,1623546003,1629547999,7,2,1,1,70,1
0x0088b7a2ee442d30dc18b5fe9e3227af18120b02,300.0,1629962826,1629962898,2,2,1,1,1,1
0x0088ed232bae631195655bb31da1ee5a61ebd5ab,500.0,1626667725,1626667725,1,1,1,1,1,2
0x0089b988ca94bf62cd88a5af10e5cfc9432ef568,500.0,1626696720,1626696720,1,1,1,1,1,2
0x0089ca86f688fd3c2efaf737a28f52b0ce1ef380,500.0,1627113909,1627113909,1,1,1,1,1,2
0x008a34511b9808c41237d7568e409141ab10796b,507.0,1623770176,1630541065,38,4,1,1,79,0
0x008a5ff6e91ba1eef94655853c3690d15d1153bc,500.0,1622019467,1622019467,1,1,1,1,1,2
0x008a86b4dbbe4fe8a7f2145cdc676ffff95bdf23,500.0,1626684014,1626684014,1,1,1,1,1,2
0x008ae504ac6c0c89d32009c02b3a92e57fec188b,578.0,1623091634,1626726403,17,3,1,1,43,0
0x008af94ec70860b667caec3a2e2de07597db90c6,908.0,1619903664,1626737770,39,4,1,1,80,0
0x008b1ffe244bf31896c833bff4ad9009e7a0f4eb,505.0,1618403967,1623064651,37,4,1,1,54,0
0x008b24d362ca3f7dd93ab9902927eb3af50216d1,500.0,1621710453,1621710453,1,1,1,1,1,2
0x008b61e1a118db01bc5e253da985c5f11fe04b4b,300.0,1625625810,1625625904,2,2,1,1,1,2
0x008bddb9cca2d92deee55a50d0f358eaf4b7f076,759.0,1622981140,1627214626,24,4,1,1,49,0
0x008bf5ef7e1b1170f0f7471b93f62b5cac55316f,500.0,1626782071,1626782071,1,1,1,1,1,2
0x008c2b6e55284a2ea09c62d50a7da4c7c151dec9,500.0,1620986541,1620986541,1,1,1,1,1,2
0x008c3eb2cfd1f9ab110485c75fea549926f28b47,500.0,1626715581,1626715581,2,1,1,1,1,2
0x008c9ce69f80e890d3fb27d9d6c94c570a53889c,500.0,1627055623,1627055623,1,1,1,1,1,2
0x008d2d57867efeba246e3bd8034ceb8c8f596950,501.0,1626123874,1627144159,2,1,1,1,12,2
0x008d399b5936b8fc3d6ce86ad53ac001217e3978,500.0,1621861910,1622395489,9,4,1,1,7,0
0x008dfd01cba93125fc08f41e86cfa02b2d203005,500.0,1627928594,1627928630,2,2,1,1,1,1
0x008e2fd504a73089ccd6fc0584665905f411ca3b,500.0,1622099785,1622099785,1,1,1,1,1,2
0x008f1edc31890f9c66d4b9cf24c78dd651502274,901.0,1628800371,1630068320,45,4,1,1,15,0
0x008f96aab23e71c98398e6c5dabf2ee2ded9f15d,784.0,1618409942,1630445989,184,4,1,1,140,0
0x008faa257fd02ff7b9ed19e4bd16b2fc4f71a98f,500.0,1627006453,1627006453,1,1,1,1,1,2
0x0090ca02bba03a52241bfb641cc575bd4990432c,500.0,1626281891,1626763488,2,1,1,1,6,2
0x0090ca7a7e7923d6b67319c268f3eef1b5bd5d3c,307.0,1623943340,1629958937,7,3,1,1,70,1
0x0090fb1887c411fe826cba2832a004e5d9882284,500.0,1626792185,1626792185,1,1,1,1,1,2
0x00913b0179ae1afaf4ec5a3c265611008560f63f,500.0,1626513101,1626513101,1,1,1,1,1,2
0x00916ef0f7c59f94a28ec2a332b95d4c089a8d48,308.0,1622226166,1629696476,5,2,1,1,87,1
0x00917065867c9cb16d75abfbfa76aa69bd92ab75,300.0,1620955554,1620955554,2,2,1,1,1,2
0x0091c05a50ef584f09c5c8b813a207198643788a,500.0,1622135611,1622135611,1,1,1,1,1,2
0x0092a80c90069d5a243caa28fff0eddd5c03696d,300.0,1620592060,1626708199,3,3,1,1,71,0
0x0092f6fe26d0c54f9e60326e8d93cf6770cdf494,900.0,1622988223,1623267700,27,4,1,1,4,0
0x009330f669003eada06b676b6e5cb77415471e7e,900.0,1624496030,1625169465,4,3,1,1,8,0
0x0093660a2f58c0c38ce2ce0f894c86f9011478ea,307.0,1624208368,1630584021,162,3,1,1,74,1
0x00940bbff7ff7778b466fd26fe2932051885c1ce,500.0,1626652146,1627208603,4,2,1,1,7,1
0x0094cb1657ee9da34b93845aa142eaa59169ee05,511.0,1620620070,1630595225,245,4,1,1,116,0
0x0094ccf467b9b767df3203796250014a7174a87d,300.0,1628565649,1628566435,4,2,1,1,1,1
0x0095afc96094160cea6a5e00b5858369f25f3d74,301.0,1618973096,1626549682,10,3,1,1,88,0
0x0095d0862b889c5b8606962cb834a3634a8745b7,500.0,1622308825,1622308825,1,1,1,1,1,2
0x0096e6df996e6cb590c5aaa40ce00dc449f9659c,500.0,1627112505,1627112505,1,1,1,1,1,2
0x0096ecc56a1bb6c4dea4233dec48fb5f6d7375b4,500.0,1628850380,1628898347,4,2,1,1,1,1
0x0097f65bdc45149e5ffac00e4c51a5b073af7245,781.0,1622204585,1622209191,13,5,1,1,1,0
0x00980decdab20f78ab79dc28171b68ce238ec327,500.0,1628856355,1628888026,4,2,1,1,1,1
0x00983187e18f62a2ac1dcebd63f2e5f50394cc74,887.0,1623115990,1628510729,39,4,1,1,63,0
0x00988fe82c5550c2240c9874d55cbd100cd1a722,900.0,1619299386,1619299422,4,4,1,1,1,0
0x0098b56dc561854ab6f8e0d6796137dc6d808b68,500.0,1628217788,1628525962,3,2,1,1,4,1
0x0098bc1587f679bd2e678bbf64ccfea4a0d3b899,300.0,1621125521,1621125521,2,2,1,1,1,2
0x0098bf50fb96f428faf3e60e67c06eb1ee07e336,500.0,1626452106,1626452106,1,1,1,1,1,2
0x009990e99b12f7ebcc594fb721fe56e4f88ac27e,901.0,1626975748,1627912490,5,4,1,1,11,0
0x0099a7b429f7541cbda34d6aa8cd82181fbb8bb5,614.0,1623790407,1624989041,37,4,1,1,14,0
0x009ae9ce6f09789a764aaab19781864db4edbb16,500.0,1628009781,1628009831,2,2,1,1,1,1
0x009b05514d08da09a84f47de870af880bcd375a5,506.0,1623182891,1628684609,4,2,1,1,64,0
0x009b21f6f8273fe12dbc9c8025ca27db7de16b8c,907.0,1622070155,1629150660,187,4,1,1,82,0
0x009b56330ae5ec5042b9ca46ddb3043cc0d006f3,200.0,1620754429,1621405755,3,3,1,1,8,2
0x009ba176a4d59d90357e9ed631c3038dcfa7f18b,506.0,1624110767,1629781720,8,1,1,1,66,1
0x009bd2e8e42fea1fab886ed083f5332eefa35b85,500.0,1624360955,1625501331,3,1,1,1,14,2
0x009c52172355d5729543a64832249638822ff8c9,900.0,1621323935,1621324086,4,4,1,1,1,0
0x009c8da3408c57e8c4b6872fbbdf832dadf45c5e,900.0,1623243278,1623704568,22,4,1,1,6,0
0x009d1b5cff376266cce5f3c471aecb61c09b676e,500.0,1621580575,1621580575,1,1,1,1,1,2
0x009d3342ac1246d0e95a7f6772e11ce9f07b2560,900.0,1620961053,1620961081,4,4,1,1,1,0
0x009e7a5a378a128d9afdb80dd8aeaa04c30a67d0,500.0,1627232147,1627232147,1,1,1,1,1,2
0x009e8675b19be214d3f620e90c5e0de7a13c3c5a,870.0,1620979350,1629938436,109,5,1,1,104,0
0x009f79b5d57ee262330848096916e6a7e2a28eca,500.0,1627188096,1627188096,1,1,1,1,1,2
0x009fd1cb55a0af9a9a645b8140a7014b46e6abda,500.0,1627037255,1627037255,1,1,1,1,1,2
0x009ff94a057c75f661e3e28f89b9b9d84e57fc67,909.0,1622124375,1630500333,252,4,1,1,97,0
0x00a0847926a77692495774f1c71ba8abef99dd52,473.0,1619179203,1620649464,62,4,1,1,18,0
0x00a09297f06b3790a37cffb2de91a0fccf0d5bac,623.0,1623425159,1630178108,160,4,1,1,79,0
0x00a258e6e7009cd9a677fef9c7496dd5ef59b518,500.0,1626156363,1626668403,2,1,1,1,6,2
0x00a290c589d754b5b33afd5fcfc35784bbe5e0fc,500.0,1626935285,1626935285,1,1,1,1,1,2
0x00a3141fe0c2f5b67338cf9da496d1b3a65969e3,300.0,1622906507,1622906587,3,2,1,1,1,2
0x00a3d4e0134ff2046e9c9b83d3321625ba3da1bd,901.0,1624484843,1626012829,16,3,1,1,18,0
0x00a4a60954be0edeb7f6f408ad6a0fd7c35b80b4,500.0,1626711015,1626711015,1,1,1,1,1,2
0x00a565efa59cd8bbe65785f1122f88ebc41a23e1,500.0,1626324711,1626929910,2,1,1,1,8,2
0x00a67dc242df79dd7f6145ce38840581ae90c110,308.0,1620515341,1627462160,13,3,1,1,81,0
0x00a72d7b5050e8fa50a471f2c9af1dc21eac4d36,902.0,1623374423,1625097661,18,4,1,1,20,0
0x00a73c4e596bec4c4068a9152da71e45480b5450,302.0,1626666723,1628587894,4,2,1,1,23,1
0x00a8bec03805bcfaafab1050dbcf90f57982d750,511.0,1618210366,1628605796,153,4,1,1,121,0
0x00a8e50de90d41454813722ba73ab5d80bd01b10,401.0,1626140490,1626140490,1,1,1,1,1,2
0x00a9481685d2cb1536bbe5188a898b38d36e34d8,900.0,1618934024,1618934163,4,4,1,1,1,0
0x00a9e3a9a065bf942960f76a228239a3ce9bf755,500.0,1627159695,1627159695,1,1,1,1,1,2
0x00aab1b1a554f59b96a0de510837ba951ba375e0,300.0,1623693261,1623693427,2,2,1,1,1,2
0x00aac20f271c4731591cca07913e994d6f1075c0,492.0,1621661396,1630564399,633,4,1,1,104,0
0x00ab84845d68063c1dcd2a5f2cead5f253b249a2,513.0,1618073645,1629989946,148,4,1,1,138,0
0x00ac270072efbdc76d4bfcf9c7f84b0d5643f66a,500.0,1626868511,1626868511,1,1,1,1,1,2
0x00ac60244df04dfc07146f037d14f93320af57c9,582.0,1622862402,1628244714,203,4,1,1,63,0
0x00ad3d4cc099be937879451698c673cbd5c3cefc,300.0,1628564727,1629098765,3,2,1,1,7,1
0x00ad3d8c4a73cea708e0a7d1b35440c1fcd821ca,503.0,1622640713,1625286874,2,1,1,1,31,2
0x00ae040fa92f162d68b507e62e83939c6e07da43,500.0,1621509520,1621509520,1,1,1,1,1,2
0x00ae8ac9639aa924a0f4db6b48663a56601b9fe7,500.0,1622097039,1622097039,1,1,1,1,1,2
0x00af05a74080485086d370d9c65d246f0f906528,300.0,1619889698,1624363375,14,3,1,1,52,2
0x00af158367a6fcdb1a367f6d503e05799f340881,302.0,1626155107,1628563211,4,2,1,1,28,1
0x00b16e6a156a7398ca39179f49c1245f4709188e,500.0,1622014522,1622014522,1,1,1,1,1,2
0x00b1be054a8ebe834869496ce0f7bbfe233789dc,500.0,1626166650,1626710457,4,1,1,1,7,2
0x00b1c4f1978b650072cbde5a85440489bd03a13c,500.0,1626913877,1626913877,1,1,1,1,1,2
0x00b294517a1f6e6e013fd78d4252c2aa8aa72836,401.0,1626143688,1626143688,1,1,1,1,1,2
0x00b34033000b485119da0260bac0cd946faa6a1b,500.0,1626657440,1626657440,1,1,1,1,1,2
0x00b344e08d3b5fb6e6cd711affa9cf971c291c44,500.0,1625305574,1625305574,1,1,1,1,1,2
0x00b43a92d45ccdfeef6ea98d56f775586fe9e39e,912.0,1619593593,1630514624,189,4,1,1,127,0
0x00b44a26933a204f5559ab87e8998ab6617feec9,500.0,1626120049,1626235575,5,2,1,1,2,2
0x00b44f149ddb22209db070da0bca4bb01a6e555c,410.0,1619234738,1624096243,187,4,1,1,57,0
0x00b46cfd36379436272a650c550f0652d0d59165,500.0,1627043969,1627043969,1,1,1,1,1,2
0x00b49bd7e1a75f98a82ca101909994e52a90e990,906.0,1620761282,1626636359,8,4,1,1,68,0
0x00b591bc2b682a0b30dd72bac9406bfa13e5d3cd,913.0,1618613509,1630586361,114,5,1,1,139,0
0x00b5ae14450bfd084a00599b6875496aec543e39,500.0,1626701929,1626701929,1,1,1,1,1,2
0x00b5ebd8c8561a28c1834fe08d7e607b73271328,903.0,1620856642,1623651967,50,4,1,1,33,0
0x00b65668a962ee571a8f223abd696ab1bd3a391f,900.0,1628569238,1628569946,4,4,1,1,1,0
0x00b7af5a4aaafd2ae2721ac415de840dd84efc5a,502.0,1621852929,1624025880,29,4,1,1,26,0
0x00b7bfce579307a1c113c1c4af6cde13a14fc683,500.0,1626677403,1626677403,1,1,1,1,1,2
0x00b81c25a5301a1dadfff40f33de25f001d3a096,500.0,1628083041,1628083041,1,1,1,1,1,1
0x00b878d53e8816048eea4c74603932a1dec4daa9,500.0,1626669549,1626669549,1,1,1,1,1,2
0x00b879bfb781a1dc21d6a810fa377a0d2064426f,500.0,1621375022,1621375022,1,1,1,1,1,2
0x00b89bc301c399c1ba531689c71a09cb363753b1,500.0,1626866153,1626866153,1,1,1,1,1,2
0x00b8bd07af4aa69f6d8ce7fe8777b2dcfe8c822c,500.0,1626955489,1626955489,1,1,1,1,1,2
0x00b8bfc0b407187392aa9fe56eaa7c17b5ebec48,771.0,1623155639,1625928184,109,4,1,1,33,0
0x00b8e23fe7ddea6791131decc5117023dc03cfb0,907.0,1623000910,1629563023,45,4,1,1,76,0
0x00ba0f9e3b612bc7b6712964848f2b1d3e75bbac,500.0,1626337753,1626753571,2,1,1,1,5,2
0x00ba8ccbf0c1ce62834d72706fe3236387f5da35,788.0,1621493603,1625713452,13,4,1,1,49,0
0x00ba93361a625e008023f30b6d031d6423f99140,500.0,1626513519,1626952483,2,1,1,1,6,2
0x00bb0532dd949fab848d72a951a1d6c2b197d935,500.0,1626446126,1626784631,3,1,1,1,4,2
0x00bb6c783fce35b92e6cde0874abf2c580673753,500.0,1623000266,1623000266,1,1,1,1,1,2
0x00bb7c23500573ca6933778837c9dedd247e94d9,500.0,1627023632,1627023632,1,1,1,1,1,2
0x00bb88a8309759a7c9f0a5c8e3a9364e8f564a8d,900.0,1623146739,1623146741,10,4,1,1,1,0
0x00bbcd7ea98da5f60ee393533aaa9edeb8573167,300.0,1623203275,1623370187,16,3,1,1,2,2
0x00bbfa640a4bac8f3650373be8f4bd77f0472101,528.0,1622923491,1630078080,192,4,1,1,83,0
0x00bbfa896cb54e2b1d3db2a7027368b43d344a21,500.0,1620357483,1620357483,1,1,1,1,1,2
0x00bc82902a4fbfa08fc5da418f642209f7b10c0f,300.0,1628340940,1628342338,3,2,1,1,1,1
0x00bdc8be263d20bb3a83aaeadfef258dd409e2df,811.0,1620510398,1630359327,224,4,1,1,114,0
0x00be57e4ec695d077e63c5eb84187a7e70169279,500.0,1623935816,1624409958,4,1,1,1,6,2
0x00bf2f290d3aef716cd8127acc153c273c23c538,800.0,1618418758,1630524382,103,4,1,1,141,0
0x00bf6ec0064e1a733a0fcc6df071b2cf514ff0e8,900.0,1623705090,1623709182,18,4,1,1,1,0
0x00bf807dfb399cf973433599f2f23210ac54ca94,500.0,1627018202,1627018202,1,1,1,1,1,2
0x00c26a3e7117cfe0e4afacff2a1be9e3d2384c6e,300.0,1623462824,1623718979,79,2,1,1,3,2
0x00c2ac8857ea018a1cc23d529ec26f55d0bc1849,501.0,1626121339,1627068813,3,1,1,1,11,2
0x00c2e5aa91c2b6927a4e8533482c8217b450a6a1,876.0,1619832345,1630452510,156,4,1,1,123,0
0x00c31aa7aadc000a078b01e59d443b99fa64ef08,500.0,1620035718,1620035718,1,1,1,1,1,2
0x00c33f577e35165e07dd9a43b2baf124163bac0a,303.0,1627572857,1630557509,5,2,1,1,35,1
0x00c3a5aceb3fe926a7a9772a6c4efd9f6beb7d73,800.0,1623748379,1623897323,4,4,1,1,2,0
0x00c3a7a09fe2fed6f8c163202aea9cfad99874b3,550.0,1623347912,1630460420,103,5,1,1,83,0
0x00c3af852e2ca04d993382b3664f62aa45ae731e,500.0,1626773078,1626773078,1,1,1,1,1,2
0x00c4803aa7cdfe5ae5d325b79d5c3c384e4a8ae9,500.0,1626188821,1626700192,2,1,1,1,6,2
0x00c4a3ac304984f216b8a8a0c182fae7984c83dc,901.0,1622568946,1625141039,29,4,1,1,30,0
0x00c4db45dda03de5bae5417530723fd7dd03da3f,500.0,1626625229,1626625229,1,1,1,1,1,2
0x00c4fd7e8e4a9680b9db58640c76d4a17bd09ee4,500.0,1626443416,1626443416,1,1,1,1,1,2
